ID,Decidim Component ID,Decidim Scope ID,Created At,Updated At,Proposal Votes Count,State,Answered At,Answer,Reference,Address,Latitude,Longitude,Published At,Proposal Notes Count,Coauthorships Count,Participatory Text Level,Position,Created In Meeting,Cost,Cost Report,Execution Period,State Published At,Endorsements Count,Title,Body,Comments Count,Follows Count,Is Interactive,Badge Array,Associated State,Title Clean,Body Clean,Topic
11778,10,1.0,"2023-09-08T03:23:25,566","2023-10-31T02:34:51,567",819,accepted,"2023-10-25T19:44:36,477","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/11778\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11778</a></p>""}",brasilpartipativo-PROP-2023-09-11778,,,,"2023-09-08T03:24:43,518",0,1,,147,False,,{},{},"2023-10-25T19:44:36,478",0,"{""pt-BR"": ""Plano Nacional de Prevenção à Letalidade Juvenil""}","{""pt-BR"": ""O relatório final da CPI que investigou as mortes das nossas juventudes pretas, pobres e periféricas, presidida e proposta pelo deputado federal Reginaldo Lopes (PT-MG) evidenciou que o nosso país precisa de políticas públicas capazes de superar o genocídio das nossas juventudes que está em curso.\n\nO Atlas da Violência aponta que 3 a cada 4 jovens mortos em nosso país tem esse perfil. Devemos seguir o exemplo de BH/MG que recentemente aprovou seu Plano Municipal de Prevenção à Letalidade Juvenil""}",140,65,True,[],,plano nacional de prevenção à letalidade juvenil,"o relatório final da cpi que investigou as mortes das nossas juventudes pretas, pobres e periféricas, presidida e proposta pelo deputado federal reginaldo lopes (pt-mg) evidenciou que o nosso país precisa de políticas públicas capazes de superar o genocídio das nossas juventudes que está em curso.

o atlas da violência aponta que 3 a cada 4 jovens mortos em nosso país tem esse perfil. devemos seguir o exemplo de bh/mg que recentemente aprovou seu plano municipal de prevenção à letalidade juvenil",Política
11773,10,1.0,"2023-09-07T23:28:01,522","2023-10-30T19:49:01,595",1889,accepted,"2023-10-25T19:26:24,554","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p><br></p><p>Divulgue nas suas redes:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil: <a href=\""/assemblies/confjuv4/f/10/proposals/11773\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11773</a></p>""}",brasilpartipativo-PROP-2023-09-11773,,,,"2023-09-07T23:29:13,301",0,1,,142,False,,{},{},"2023-10-25T19:26:24,555",0,"{""pt-BR"": ""Casa da juventude""}","{""pt-BR"": ""Destinação de verbas para que os municípios que fazem adesão ao SINAJUVE possam construir um projeto chamado \""casa da juventude\"", que consiste em um espaço de acolhimento aos jovens para realização de oficinas e atividades socioeducativas para qualificação social e profissional, bem como um local de fortalecimento de vínculos e debates para políticas publicas da pasta da juventude, e para ser a sede do conselho municipal da juventude.""}",335,172,True,[],,casa da juventude,"destinação de verbas para que os municípios que fazem adesão ao sinajuve possam construir um projeto chamado ""casa da juventude"", que consiste em um espaço de acolhimento aos jovens para realização de oficinas e atividades socioeducativas para qualificação social e profissional, bem como um local de fortalecimento de vínculos e debates para políticas publicas da pasta da juventude, e para ser a sede do conselho municipal da juventude.",Política
13291,10,1.0,"2023-10-30T04:27:15,391","2023-10-30T23:17:55,574",40,,,,brasilpartipativo-PROP-2023-10-13291,,,,"2023-10-30T04:32:08,227",0,1,,1637,False,,,,,0,"{""pt-BR"": ""Programa de conscientização e prevenção a doenças sexualmente transmissíveis ""}","{""pt-BR"": ""Por mas que ainda seja um tabu. falar sobre essas doenças é extremamente necessário para evitar possíveis complicações futuras durante a adolescência""}",1,1,True,[],,programa de conscientização e prevenção a doenças sexualmente transmissíveis ,por mas que ainda seja um tabu. falar sobre essas doenças é extremamente necessário para evitar possíveis complicações futuras durante a adolescência,Saúde
14063,10,1.0,"2023-10-31T02:25:03,836","2023-10-31T02:25:38,504",4,,,,brasilpartipativo-PROP-2023-10-14063,,,,"2023-10-31T02:25:28,530",0,1,,2409,False,,,,,0,"{""pt-BR"": ""Saúde da Mulher""}","{""pt-BR"": ""Promover o acesso a cuidados de saúde específicos para mulheres, incluindo exames de saúde da mama e do colo do útero, bem como apoio à saúde mental.""}",1,1,True,[],,saúde da mulher,"promover o acesso a cuidados de saúde específicos para mulheres, incluindo exames de saúde da mama e do colo do útero, bem como apoio à saúde mental.",Saúde
13368,10,1.0,"2023-10-30T10:13:33,428","2023-10-30T19:17:09,735",29,,,,brasilpartipativo-PROP-2023-10-13368,,,,"2023-10-30T10:14:41,530",0,1,,1714,False,,,,,0,"{""pt-BR"": ""Terapia para todos:  juventude e sua rede familiar. ""}","{""pt-BR"": ""Ampliar o acesso das comunidades a rede de atenção e prevenção no que diz respeito à questão da saúde mental. Não só o jovem vai ser acompanhado, mas toda a família.""}",1,2,True,[],,terapia para todos:  juventude e sua rede familiar. ,"ampliar o acesso das comunidades a rede de atenção e prevenção no que diz respeito à questão da saúde mental. não só o jovem vai ser acompanhado, mas toda a família.",Saúde
12121,10,1.0,"2023-10-06T23:43:10,818","2023-10-25T17:26:18,260",30,,,,brasilpartipativo-PROP-2023-10-12121,,,,"2023-10-06T23:43:52,077",0,1,,482,False,,,,,0,"{""pt-BR"": ""Consciência em Ação: Regulamentando a Objeção de Consciência para Garantir Direitos e Eficiência no Atendimento Público""}","{""pt-BR"": ""A objeção de consciência, embora reconhecida no Artigo 5 da Constituição (1988), não é regulamentada no Brasil. Casos, como o da juíza catarinense em 2022 (Oliveira & Lima), evidenciam tal lacuna. O projeto visa estabelecer regulamentação para profissões públicas e da saúde, exigindo declaração de objeção de consciência. Tal medida permitiria ao Estado alocar profissionais conforme demandas, respeitando direitos individuais e garantindo atendimento ao cidadão (Santos & Ferreira, 2019).""}",1,1,True,[],,consciência em ação: regulamentando a objeção de consciência para garantir direitos e eficiência no atendimento público,"a objeção de consciência, embora reconhecida no artigo 5 da constituição (1988), não é regulamentada no brasil. casos, como o da juíza catarinense em 2022 (oliveira & lima), evidenciam tal lacuna. o projeto visa estabelecer regulamentação para profissões públicas e da saúde, exigindo declaração de objeção de consciência. tal medida permitiria ao estado alocar profissionais conforme demandas, respeitando direitos individuais e garantindo atendimento ao cidadão (santos & ferreira, 2019).",Saúde
18154,85,,"2024-06-18T19:13:21,290","2024-06-18T19:46:00,375",18,,,,brasilpartipativo-PROP-2024-06-18154,,,,"2024-06-18T19:13:37,341",0,1,,213,False,,,,,0,"{""pt-BR"": ""Consórcios Municipais para Ações de Adaptação às Mudanças Climáticas""}","{""pt-BR"": ""Os Consórcios Municipais para Ações de Adaptação às Mudanças Climáticas se configuram como uma ferramenta poderosa para fortalecer a resiliência regional e garantir o futuro sustentável das cidades, ´principalmente das cidades pequenas com pouco efetivo institucional. Através da colaboração técnica e financeira, municípios podem agir em conjunto de forma transfronteiriça aos desafios climáticos e construir um futuro mais próspero e seguro para seus cidadãos.""}",1,1,True,[],,consórcios municipais para ações de adaptação às mudanças climáticas,"os consórcios municipais para ações de adaptação às mudanças climáticas se configuram como uma ferramenta poderosa para fortalecer a resiliência regional e garantir o futuro sustentável das cidades, ´principalmente das cidades pequenas com pouco efetivo institucional. através da colaboração técnica e financeira, municípios podem agir em conjunto de forma transfronteiriça aos desafios climáticos e construir um futuro mais próspero e seguro para seus cidadãos.",Saúde
13985,10,1.0,"2023-10-30T22:56:38,472","2023-10-31T01:06:38,409",31,,,,brasilpartipativo-PROP-2023-10-13985,,,,"2023-10-30T22:57:37,358",0,1,,2331,False,,,,,0,"{""pt-BR"": ""Brasil: A casa de todos e para todos!""}","{""pt-BR"": ""Ampliar a casa da mulher brasileira para o acolhimento de toda pessoa exposta a descriminação e preconceito, em razão da orientação sexual, identidade de gênero, raça.\nOferecendo atendimento psicológico, formação e auxílio judicial.""}",1,3,True,[],,brasil: a casa de todos e para todos!,"ampliar a casa da mulher brasileira para o acolhimento de toda pessoa exposta a descriminação e preconceito, em razão da orientação sexual, identidade de gênero, raça.
oferecendo atendimento psicológico, formação e auxílio judicial.",Saúde
13813,10,22.0,"2023-10-30T18:21:04,269","2023-10-30T18:28:13,732",41,,,,brasilpartipativo-PROP-2023-10-13813,,,,"2023-10-30T18:24:13,900",0,1,,2159,False,,,,,0,"{""pt-BR"": ""Programa de incentivo à produção de leite com qualidade superior para fornecedores do PAA Leite.""}","{""pt-BR"": ""Analisando o atual processo da pré-ordenha em nossa região, concluímos que a falta de capacitação, informação e financiamento dificultam o processo de uma ordenha totalmente adequada. O acesso à uma assistência técnica contínua e capacitações é de extrema importância na produção leiteira da agricultura familiar, pois quando a ordenha é feita de forma incorreta, pode gerar sérios problemas a saúde dos consumidores.""}",1,3,True,[],,programa de incentivo à produção de leite com qualidade superior para fornecedores do paa leite.,"analisando o atual processo da pré-ordenha em nossa região, concluímos que a falta de capacitação, informação e financiamento dificultam o processo de uma ordenha totalmente adequada. o acesso à uma assistência técnica contínua e capacitações é de extrema importância na produção leiteira da agricultura familiar, pois quando a ordenha é feita de forma incorreta, pode gerar sérios problemas a saúde dos consumidores.",Saúde
13939,10,1.0,"2023-10-30T21:32:04,815","2023-10-31T00:02:18,879",14,,,,brasilpartipativo-PROP-2023-10-13939,,,,"2023-10-30T21:32:58,664",0,1,,2285,False,,,,,0,"{""pt-BR"": ""Política Nacional de Emprego Jovem Sustentável""}","{""pt-BR"": ""Cria programa de emprego voltados para jovens, incentivando a capacitação e contratação em setores sustentáveis.""}",1,1,True,[],,política nacional de emprego jovem sustentável,"cria programa de emprego voltados para jovens, incentivando a capacitação e contratação em setores sustentáveis.",Saúde
13533,10,1.0,"2023-10-30T13:37:35,146","2023-10-30T18:03:33,658",12,,,,brasilpartipativo-PROP-2023-10-13533,,,,"2023-10-30T13:37:55,900",0,1,,1879,False,,,,,0,"{""pt-BR"": ""Centros de Saúde Amigáveis para Jovens""}","{""pt-BR"": ""Cria clínicas de saúde dedicadas aos jovens, com serviços específicos.""}",1,2,True,[],,centros de saúde amigáveis para jovens,"cria clínicas de saúde dedicadas aos jovens, com serviços específicos.",Saúde
13435,10,1.0,"2023-10-30T12:37:30,459","2023-10-30T17:50:04,027",24,,,,brasilpartipativo-PROP-2023-10-13435,,,,"2023-10-30T12:38:20,400",0,1,,1781,False,,,,,0,"{""pt-BR"": ""Idosos e Familiares: suporte e cuidados""}","{""pt-BR"": ""Suporte pra idosos como:\n- ILPI’s garantidas pelo Estado\n- Apoio aos familiares que precisam trabalhar \n- Acesso a tratamentos especialidade gratuitamente como fisioterapia e saúde mental\n- Medicamentos para a saúde mental gratuitos\n- Transporte porta a porta pra acamados e mobilidade reduzida\n- Dignidade garantida ao final da vida""}",1,1,True,[],,idosos e familiares: suporte e cuidados,"suporte pra idosos como:
- ilpi’s garantidas pelo estado
- apoio aos familiares que precisam trabalhar 
- acesso a tratamentos especialidade gratuitamente como fisioterapia e saúde mental
- medicamentos para a saúde mental gratuitos
- transporte porta a porta pra acamados e mobilidade reduzida
- dignidade garantida ao final da vida",Saúde
13538,10,1.0,"2023-10-30T13:41:00,489","2023-10-30T18:01:49,311",22,,,,brasilpartipativo-PROP-2023-10-13538,,,,"2023-10-30T13:41:13,084",0,1,,1884,False,,,,,0,"{""pt-BR"": ""Serviços de Aconselhamento Online""}","{""pt-BR"": ""Oferece aconselhamento de saúde mental online para jovens que preferem a anonimidade.""}",1,2,True,[],,serviços de aconselhamento online,oferece aconselhamento de saúde mental online para jovens que preferem a anonimidade.,Saúde
13422,10,17.0,"2023-10-30T12:19:01,743","2023-10-30T21:01:02,310",34,,,,brasilpartipativo-PROP-2023-10-13422,,,,"2023-10-30T12:23:11,290",0,1,,1768,False,,,,,0,"{""pt-BR"": ""Estratégia para combater a doença do século ( Saúde MENTAL) ""}","{""pt-BR"": ""No meio em que estamos inseridos a doença do século (saúde mental)  toma conta da vida da maioria dos brasileiros, no entanto é dever governamental, garantir o bem estar de todos inclusive daquilo que vem cada vez mais nos assustando no entanto seria viável a criação de programas que buscasse ajudar e acolher com responsabilidade afetiva e profissional todos esses que sofrem.""}",1,4,True,[],,estratégia para combater a doença do século ( saúde mental) ,"no meio em que estamos inseridos a doença do século (saúde mental)  toma conta da vida da maioria dos brasileiros, no entanto é dever governamental, garantir o bem estar de todos inclusive daquilo que vem cada vez mais nos assustando no entanto seria viável a criação de programas que buscasse ajudar e acolher com responsabilidade afetiva e profissional todos esses que sofrem.",Saúde
19335,85,,"2024-08-03T13:55:35,333","2024-08-03T14:04:45,704",1,,,,brasilpartipativo-PROP-2024-08-19335,,,,"2024-08-03T13:55:35,435",0,1,,732,False,,,,,0,"{""pt-BR"": ""Programa de Saúde Mental para vitimas de Eventos Ambientais Catastróficos ""}","{""pt-BR"": ""Desenvolver e implementar programas de saúde mental com foco no sofrimento psicossocial  que deriva de situações de risco e ocorrências de desastre ambiental e climático voltado especialmente para as populações mais vulnerabilizadas socialmente e territorialmente suscetíveis a experiências de estresse e trauma.""}",1,1,True,[],,programa de saúde mental para vitimas de eventos ambientais catastróficos ,desenvolver e implementar programas de saúde mental com foco no sofrimento psicossocial  que deriva de situações de risco e ocorrências de desastre ambiental e climático voltado especialmente para as populações mais vulnerabilizadas socialmente e territorialmente suscetíveis a experiências de estresse e trauma.,Saúde
